產業類別,公司代號,公司名稱,公司類別,公司年度資訊-員工福利費用(仟元),公司年度資訊-員工薪資費用(仟元),公司年度資訊-員工人數(人),公司年度資訊-平均員工福利費用(仟元/人),公司年度資訊-平均員工薪資費用-113年度(仟元/人),公司年度資訊-平均員工薪資費用-112年度(仟元/人),公司年度資訊-平均員工薪資費用-調整變動情形(%),公司年度資訊-每股盈餘(元/股),同產業公司-平均員工福利費用(仟元/人),同產業公司-平均員工薪資費用(仟元/人),同產業公司-平均每股盈餘(元/股)
"電腦及週邊設備業","5258","虹堡","一般","611300","522210","591","1034","884","838 ","5.50 %","6.35","1672","1461","6.67",
"半導體業","5269","祥碩","一般","1343652","1258214","307","4377","4098","3442 ","19.10 %","51.57","2518","2278","19.22",
"電器電纜","5283","禾聯碩","一般","610850","514060","744","821","691","683 ","1.20 %","6.40","1042","905","1.33",
"半導體業","5285","界霖","一般","203662","177103","286","712","619","615 ","0.70 %","2.52","2518","2278","19.22",
"綠能環保","5292","華懋","一般","185028","154492","196","944","788","803 ","-1.90 %","9.86","1184","1010","4.37",
"運動休閒","5306","桂盟","一般","47606","40072","51","933","786","805 ","-2.40 %","7.27","1038","894","5.72",
"通信網路業","5388","中磊","一般","2540004","2208806","1861","1365","1187","1267 ","-6.30 %","7.74","1492","1062","3.74",
"電子通路業","5434","崇越","一般","1497279","1338560","527","2841","2540","2085 ","21.80 %","19.29","1435","1230","4.70",
"電子零組件業","5469","瀚宇博","一般","925934","794819","803","1153","990","946 ","4.70 %","5.91","1162","998","6.57",
"半導體業","5471","松翰","一般","610059","522461","339","1800","1541","1482 ","4.00 %","1.07","2518","2278","19.22",
"光電業","5484","慧友","一般","107581","88643","125","861","709","635 ","11.70 %","-0.90","1189","1015","1.21",
"建材營造","5515","建國","一般","512592","435279","440","1165","989","990 ","-0.10 %","2.91","1282","1101","2.65",
"建材營造","5519","隆大","一般","170414","142337","99","1721","1438","1336 ","7.60 %","3.90","1282","1101","2.65",
"建材營造","5521","工信","一般","548998","461750","767","716","602","588 ","2.40 %","0.02","1282","1101","2.65",
"建材營造","5522","遠雄","一般","377077","325875","170","2218","1917","1955 ","-1.90 %","4.32","1282","1101","2.65",
"建材營造","5525","順天","一般","99614","87552","58","1717","1510","1613 ","-6.40 %","2.06","1282","1101","2.65",
"建材營造","5531","鄉林","一般","166756","142555","149","1119","957","762 ","25.60 %","-0.12","1282","1101","2.65",
"建材營造","5533","皇鼎","一般","51605","40213","41","1259","981","971 ","1.00 %","1.48","1282","1101","2.65",
"建材營造","5534","長虹","一般","85301","75423","44","1939","1714","1610 ","6.50 %","7.85","1282","1101","2.65",
"航運業","5607","遠雄港","投控","18423","15253","8","2303","1907","3279 ","-41.80 %","1.97","1885","1501","8.85",
"航運業","5608","四維航","一般","94308","80170","78","1209","1028","1481 ","-30.60 %","-0.69","1885","1501","8.85",
"觀光餐旅","5706","鳳凰","一般","91066","76175","114","799","668","685 ","-2.50 %","3.75","633","525","2.78",
"金融保險業","5876","上海商銀","一般","5369414","4368446","2870","1871","1522","1443 ","5.50 %","2.78","1751","1499","2.64",
"金融保險業","5880","合庫金","金控","18486603","14865009","9658","1914","1539","1445 ","6.50 %","1.26","1751","1499","2.64",
"金融保險業","6005","群益證","一般","2871920","2497052","1912","1502","1306","1196 ","9.20 %","2.25","1751","1499","2.64",
"金融保險業","6024","群益期","一般","638439","576283","319","2001","1807","1563 ","15.60 %","5.66","1751","1499","2.64",
"電子零組件業","6108","競國","一般","402206","373787","421","955","888","528 ","68.20 %","0.93","1162","998","6.57",
"資訊服務業","6112","邁達特","一般","679197","575813","549","1237","1049","1085 ","-3.30 %","0.60","1299","1101","3.99",
"電子零組件業","6115","鎰勝","一般","181283","160882","131","1384","1228","861 ","42.60 %","3.63","1162","998","6.57",
"光電業","6116","彩晶","一般","2400543","2103614","2523","951","834","735 ","13.50 %","-1.86","1189","1015","1.21",
"電腦及週邊設備業","6117","迎廣","一般","641522","553168","788","814","702","667 ","5.20 %","4.12","1672","1461","6.67",
"光電業","6120","達運","一般","758187","648620","536","1415","1210","1191 ","1.60 %","0.28","1189","1015","1.21",
"電腦及週邊設備業","6128","上福","一般","399920","337867","479","835","705","635 ","11.00 %","2.88","1672","1461","6.67",
"電子零組件業","6133","金橋","一般","41889","35305","40","1047","883","906 ","-2.50 %","0.65","1162","998","6.57",
"通信網路業","6136","富爾特","一般","67712","59093","66","1026","895","932 ","-4.00 %","0.90","1492","1062","3.74",
"其他電子業","6139","亞翔","一般","1033967","886065","479","2159","1850","1619 ","14.30 %","18.73","1687","1449","9.28",
"電子零組件業","6141","柏承","一般","269837","222862","395","683","564","532 ","6.00 %","-8.05","1162","998","6.57",
"通信網路業","6142","友勁","一般","367246","302495","429","856","705","603 ","16.90 %","-0.50","1492","1062","3.74",
"通信網路業","6152","百一","一般","177616","153991","142","1251","1084","1050 ","3.20 %","-0.23","1492","1062","3.74",
"電子零組件業","6153","嘉聯益","一般","1249171","971533","1621","771","599","613 ","-2.30 %","-4.41","1162","998","6.57",
"電子零組件業","6155","鈞寶","一般","145548","123054","202","721","609","479 ","27.10 %","0.97","1162","998","6.57",
"光電業","6164","華興","一般","60322","52072","45","1340","1157","894 ","29.40 %","0.47","1189","1015","1.21",
"數位雲端","6165","浪凡","一般","30434","28059","12","2536","2338","1183 ","97.60 %","1.04","1249","1055","8.69",
"電腦及週邊設備業","6166","凌華","一般","1498789","1280003","1104","1358","1159","1200 ","-3.40 %","0.23","1672","1461","6.67",
"光電業","6168","宏齊","一般","481926","421755","531","908","794","676 ","17.50 %","0.03","1189","1015","1.21",
"光電業","6176","瑞儀","一般","1800753","1608812","912","1975","1764","1466 ","20.30 %","15.63","1189","1015","1.21",
"建材營造","6177","達麗","一般","123560","104235","80","1545","1303","1275 ","2.20 %","5.01","1282","1101","2.65",
"資訊服務業","6183","關貿","一般","988491","850590","683","1447","1245","1187 ","4.90 %","3.40","1299","1101","3.99",
"其他","6184","大豐電","一般","89136","76530","85","1049","900","859 ","4.80 %","3.59","1184","1017","3.42",
"電子通路業","6189","豐藝","一般","446448","381214","216","2067","1765","1209 ","46.00 %","6.46","1435","1230","4.70",
"電子零組件業","6191","精成科","一般","324456","296181","78","4160","3797","3212 ","18.20 %","6.01","1162","998","6.57",
"其他電子業","6192","巨路","一般","800160","703693","506","1581","1391","1261 ","10.30 %","10.48","1687","1449","9.28",
"其他電子業","6196","帆宣","一般","1557261","1373936","760","2049","1808","1819 ","-0.60 %","8.94","1687","1449","9.28",
"電子零組件業","6197","佳必琪","一般","417769","372774","266","1571","1401","1126 ","24.40 %","8.69","1162","998","6.57",
"其他電子業","6201","亞弘電","一般","333355","279076","418","798","668","679 ","-1.60 %","4.68","1687","1449","9.28",
"半導體業","6202","盛群","一般","567020","471577","399","1421","1182","980 ","20.60 %","-0.66","2518","2278","19.22",
"電子零組件業","6205","詮欣","一般","186661","160390","175","1067","917","862 ","6.40 %","2.65","1162","998","6.57",
"電腦及週邊設備業","6206","飛捷","一般","511602","448207","440","1163","1019","933 ","9.20 %","6.93","1672","1461","6.67",
"光電業","6209","今國光","一般","475169","381135","778","611","490","479 ","2.30 %","-0.75","1189","1015","1.21",
"電子零組件業","6213","聯茂","一般","421114","356200","444","948","802","687 ","16.70 %","2.26","1162","998","6.57",
"資訊服務業","6214","精誠","一般","2686078","2243378","2196","1223","1022","987 ","3.50 %","7.66","1299","1101","3.99",
"其他電子業","6215","和椿","一般","214549","187123","166","1292","1127","833 ","35.30 %","2.11","1687","1449","9.28",
"通信網路業","6216","居易","一般","313834","274081","208","1509","1318","1155 ","14.10 %","2.88","1492","1062","3.74",
"電子零組件業","6224","聚鼎","一般","292006","250900","229","1275","1096","959 ","14.30 %","2.23","1162","998","6.57",
"光電業","6225","天瀚","一般","5818","4562","7","831","652","845 ","-22.80 %","-0.07","1189","1015","1.21",
"光電業","6226","光鼎","一般","48894","40735","41","1193","994","938 ","6.00 %","-0.44","1189","1015","1.21",
"電腦及週邊設備業","6230","尼得科超眾","一般","433091","362888","402","1077","903","804 ","12.30 %","1.48","1672","1461","6.67",
"電腦及週邊設備業","6235","華孚","一般","108045","96444","52","2078","1855","2723 ","-31.90 %","3.06","1672","1461","6.67",
"半導體業","6239","力成","一般","11340528","9641624","11478","988","840","722 ","16.30 %","9.09","2518","2278","19.22",
"半導體業","6243","迅杰","一般","153475","134528","78","1968","1725","1921 ","-10.20 %","1.12","2518","2278","19.22",
"半導體業","6257","矽格","一般","2400948","2070151","2325","1033","890","786 ","13.20 %","5.89","2518","2278","19.22",
"電子零組件業","6269","台郡","一般","1696371","1409933","2181","778","646","686 ","-5.80 %","-2.56","1162","998","6.57",
"半導體業","6271","同欣電","一般","2473172","2092590","2349","1053","891","937 ","-4.90 %","8.20","2518","2278","19.22",
"電腦及週邊設備業","6277","宏正","一般","1014353","862532","712","1425","1211","1195 ","1.30 %","4.14","1672","1461","6.67",
"光電業","6278","台表科","一般","728692","622614","800","911","778","756 ","2.90 %","9.94","1189","1015","1.21",
"電子通路業","6281","全國電","一般","1465989","1197015","1655","886","723","742 ","-2.60 %","4.51","1435","1230","4.70",
"電子零組件業","6282","康舒","一般","1947253","1654636","1567","1243","1056","1166 ","-9.40 %","-0.04","1162","998","6.57",
"其他電子業","6283","淳安","一般","30898","25630","27","1144","949","1251 ","-24.10 %","0.77","1687","1449","9.28",
"通信網路業","6285","啟碁","一般","9151630","7917779","6226","1470","1272","1120 ","13.60 %","7.26","1492","1062","3.74",
"汽車工業","6288","聯嘉","一般","633785","523676","653","971","802","654 ","22.60 %","0.42","1040","881","5.81",
"光電業","6405","悅城","一般","94886","80726","117","811","690","560 ","23.20 %","-0.75","1189","1015","1.21",
"其他電子業","6409","旭隼","一般","587208","543333","203","2893","2677","2998 ","-10.70 %","48.13","1687","1449","9.28",
"電子零組件業","6412","群電","一般","1742535","1544428","842","2070","1834","1852 ","-1.00 %","8.34","1162","998","6.57",
"電腦及週邊設備業","6414","樺漢","一般","383988","337975","187","2053","1807","1885 ","-4.10 %","20.03","1672","1461","6.67",
"通信網路業","6416","瑞祺電通","一般","269178","224938","276","975","815","782 ","4.20 %","4.50","1492","1062","3.74",
"半導體業","6423","億而得-創","一般","116714","102513","69","1692","1486","1297 ","14.60 %","0.98","2518","2278","19.22",
"通信網路業","6426","統新","一般","171524","144129","220","780","655","655 ","0.00 %","-3.58","1492","1062","3.74",
"其他電子業","6438","迅得","一般","731847","636538","672","1089","947","968 ","-2.20 %","7.63","1687","1449","9.28",
"通信網路業","6442","光聖","一般","701819","644625","413","1699","1561","761 ","105.10 %","14.30","1492","1062","3.74",
"光電業","6443","元晶","一般","1100282","876009","1498","735","585","606 ","-3.50 %","-1.17","1189","1015","1.21",
"生技醫療業","6446","藥華藥","一般","808389","737156","342","2364","2155","3400 ","-36.60 %","8.96","1094","909","3.76",
"電子零組件業","6449","鈺邦","一般","251369","224817","135","1862","1665","1427 ","16.70 %","6.08","1162","998","6.57",
"其他","6464","台數科","一般","84581","73191","55","1538","1331","1409 ","-5.50 %","6.97","1184","1017","3.42",
"生技醫療業","6472","保瑞","一般","361552","332884","163","2218","2042","1489 ","37.10 %","38.69","1094","909","3.76",
"光電業","6477","安集","一般","100434","80357","157","640","512","502 ","2.00 %","-0.67","1189","1015","1.21",
"生技醫療業","6491","晶碩","一般","1853634","1602472","1713","1082","935","918 ","1.90 %","23.47","1094","909","3.76",
"其他","6504","南六","一般","245767","201562","290","847","695","734 ","-5.30 %","1.39","1184","1017","3.42",
"油電燃氣業","6505","台塑化","一般","8170738","7129565","5152","1586","1384","1364 ","1.50 %","0.63","1202","1039","0.83",
"半導體業","6515","穎崴","一般","1288674","1154926","820","1572","1408","967 ","45.60 %","34.31","2518","2278","19.22",
"半導體業","6526","達發","一般","3398032","3126042","870","3906","3593","2813 ","27.70 %","16.10","2518","2278","19.22",
"半導體業","6531","愛普*","一般","483112","428686","172","2809","2492","2507 ","-0.60 %","9.73","2518","2278","19.22",
"半導體業","6533","晶心科","一般","350515","256191","394","890","650","699 ","-7.00 %","0.04","2518","2278","19.22",
"生技醫療業","6534","正瀚-創","一般","273991","242559","154","1779","1575","1490 ","5.70 %","4.63","1094","909","3.76",
"半導體業","6552","易華電","一般","366618","313646","646","568","486","452 ","7.50 %","0.16","2518","2278","19.22",
"其他電子業","6558","興能高","一般","84163","71528","59","1426","1212","1162 ","4.30 %","0.10","1687","1449","9.28",
"電腦及週邊設備業","6579","研揚","一般","660024","584272","541","1220","1080","1152 ","-6.30 %","7.72","1672","1461","6.67",
"綠能環保","6581","鋼聯","一般","153268","132695","109","1406","1217","1068 ","14.00 %","7.47","1184","1010","4.37",
"橡膠工業","6582","申豐","一般","126786","101643","166","764","612","601 ","1.80 %","0.99","926","788","1.40",
"其他","6585","鼎基","一般","649647","560658","630","1031","890","796 ","11.80 %","10.44","1184","1017","3.42",
"其他","6592","和潤企業","一般","1806141","1522778","1123","1608","1356","1330 ","2.00 %","4.44","1184","1017","3.42",
"汽車工業","6605","帝寶","一般","2656309","2270143","2992","888","759","633 ","19.90 %","18.98","1040","881","5.81",
"電機機械","6606","建德工業","一般","69767","58996","87","802","678","801 ","-15.40 %","0.92","1005","855","3.85",
"其他","6625","必應","一般","413102","369845","296","1396","1249","1229 ","1.60 %","5.84","1184","1017","3.42",
"生技醫療業","6645","金萬林-創","一般","125865","104915","125","1007","839","845 ","-0.70 %","-3.02","1094","909","3.76",
"其他","6655","科定","一般","610108","543033","647","943","839","814 ","3.10 %","4.93","1184","1017","3.42",
"生技醫療業","6657","華安","一般","60587","52201","28","2164","1864","1851 ","0.70 %","-3.03","1094","909","3.76",
"其他電子業","6658","聯策","一般","122009","100054","112","1089","893","888 ","0.60 %","1.09","1687","1449","9.28",
"光電業","6668","中揚光","一般","203547","169728","244","834","696","662 ","5.10 %","-1.85","1189","1015","1.21",
"電腦及週邊設備業","6669","緯穎","一般","5576727","4905442","4546","1227","1079","976 ","10.60 %","126.57","1672","1461","6.67",
"運動休閒","6670","復盛應用","一般","1012954","845229","1010","1003","837","763 ","9.70 %","28.17","1038","894","5.72",
"通信網路業","6674","鋐寶科技","一般","137342","116570","118","1164","988","1088 ","-9.20 %","-2.46","1492","1062","3.74",
"數位雲端","6689","伊雲谷","一般","432820","369941","362","1196","1022","1003 ","1.90 %","2.26","1249","1055","8.69",
"其他電子業","6691","洋基工程","一般","1356199","1262918","528","2569","2392","2863 ","-16.50 %","19.36","1687","1449","9.28",
"半導體業","6695","芯鼎","一般","342182","301393","172","1989","1752","1650 ","6.20 %","-0.41","2518","2278","19.22",
"其他電子業","6698","旭暉應材","一般","118912","97164","172","691","565","547 ","3.30 %","-0.96","1687","1449","9.28",
"光電業","6706","惠特","一般","347934","256301","446","780","575","502 ","14.50 %","-4.29","1189","1015","1.21",
"電子零組件業","6715","嘉基","一般","194939","171059","109","1788","1569","1410 ","11.30 %","5.26","1162","998","6.57",
"半導體業","6719","力智","一般","558622","482895","298","1875","1620","1417 ","14.30 %","2.42","2518","2278","19.22",
"光電業","6742","澤米","一般","200245","176596","254","788","695","648 ","7.30 %","0.30","1189","1015","1.21",
"其他電子業","6743","安普新","一般","209894","183227","154","1363","1190","1065 ","11.70 %","2.10","1687","1449","9.28",
"航運業","6753","龍德造船","一般","818869","701989","805","1017","872","786 ","10.90 %","6.25","1885","1501","8.85",
"居家生活","6754","匯僑設計","一般","386227","331998","291","1327","1141","1067 ","6.90 %","6.40","998","862","7.06",
"半導體業","6756","威鋒電子","一般","475935","426868","191","2492","2235","2133 ","4.80 %","2.26","2518","2278","19.22",
"航運業","6757","台灣虎航","一般","1861134","1716465","827","2250","2076","1569 ","32.30 %","6.16","1885","1501","8.85",
"半導體業","6770","力積電","一般","12444668","10651241","8280","1503","1286","1113 ","15.50 %","-1.64","2518","2278","19.22",
"綠能環保","6771","平和環保-創","一般","62166","53551","69","901","776","672 ","15.50 %","3.89","1184","1010","4.37",
"電子通路業","6776","展碁國際","一般","422987","347166","307","1378","1131","1145 ","-1.20 %","4.11","1435","1230","4.70",
"生技醫療業","6782","視陽","一般","225246","199689","120","1877","1664","1352 ","23.10 %","10.10","1094","909","3.76",
"半導體業","6789","采鈺","一般","2383149","2049552","1528","1560","1341","1064 ","26.00 %","5.49","2518","2278","19.22",
"造紙工業","6790","永豐實","一般","807139","661744","766","1054","864","861 ","0.30 %","2.78","1003","852","0.40",
"通信網路業","6792","詠業","一般","465681","393333","489","952","804","760 ","5.80 %","2.10","1492","1062","3.74",
"生技醫療業","6794","向榮生技-創","一般","37978","31911","36","1055","886","896 ","-1.10 %","-1.62","1094","909","3.76",
"生技醫療業","6796","晉弘","一般","169777","142070","145","1171","980","958 ","2.30 %","0.16","1094","909","3.76",
"半導體業","6799","來頡","一般","109377","98230","45","2431","2183","1360 ","60.50 %","2.94","2518","2278","19.22",
"電子零組件業","6805","富世達","一般","184302","164540","99","1862","1662","1656 ","0.40 %","17.90","1162","998","6.57",
"綠能環保","6806","森崴能源","一般","153745","135859","110","1398","1235","1109 ","11.40 %","3.58","1184","1010","4.37",
"其他電子業","6830","汎銓","一般","787550","630607","549","1435","1149","1170 ","-1.80 %","1.34","1687","1449","9.28",
"電子零組件業","6834","天二科技","一般","296529","245888","436","680","564","505 ","11.70 %","0.64","1162","998","6.57",
"電子零組件業","6835","圓裕","一般","84053","72068","71","1184","1015","977 ","3.90 %","4.06","1162","998","6.57",
"生技醫療業","6838","台新藥","一般","69994","29458","19","3684","1550","1497 ","3.50 %","-1.43","1094","909","3.76",
"生技醫療業","6861","睿生光電","一般","405710","347185","323","1256","1075","1075 ","0.00 %","3.75","1094","909","3.76",
"綠能環保","6869","雲豹能源","一般","206688","180158","127","1627","1419","1587 ","-10.60 %","8.89","1184","1010","4.37",
"綠能環保","6873","泓德能源","一般","446141","401598","205","2176","1959","1275 ","53.60 %","11.10","1184","1010","4.37",
"生技醫療業","6885","全福生技","一般","109436","62651","25","4377","2506","3346 ","-25.10 %","-2.70","1094","909","3.76",
"其他","6901","鑽石投資","一般","82334","63181","24","3431","2633","3192 ","-17.50 %","-2.96","1184","1017","3.42",
"數位雲端","6902","GOGOLOOK","一般","385800","332131","246","1568","1350","1297 ","4.10 %","-1.24","1249","1055","8.69",
"數位雲端","6906","現觀科","一般","212579","183583","141","1508","1302","1218 ","6.90 %","3.56","1249","1055","8.69",
"半導體業","6909","創控","一般","177645","149694","129","1377","1160","1043 ","11.20 %","1.55","2518","2278","19.22",
"其他","6914","阜爾運通","一般","242385","198707","280","866","710","718 ","-1.10 %","7.14","1184","1017","3.42",
"光電業","6916","華凌","一般","223987","183736","264","848","696","752 ","-7.40 %","0.47","1189","1015","1.21",
"生技醫療業","6919","康霈*","一般","121764","113382","45","2706","2520","1412 ","78.50 %","-4.12","1094","909","3.76",
"綠能環保","6923","中台","一般","188895","152023","190","994","800","774 ","3.40 %","4.80","1184","1010","4.37",
"電腦及週邊設備業","6928","攸泰科技","一般","448693","386175","382","1175","1011","1002 ","0.90 %","-0.82","1672","1461","6.67",
"生技醫療業","6931","青松健康","一般","275629","225817","520","530","434","415 ","4.60 %","0.68","1094","909","3.76",
"生技醫療業","6936","永鴻生技","一般","216493","185769","176","1230","1056","947 ","11.50 %","2.06","1094","909","3.76",
"半導體業","6937","天虹","一般","346705","294127","302","1148","974","840 ","16.00 %","6.03","2518","2278","19.22",
"生技醫療業","6949","沛爾生醫-創","一般","168516","92457","99","1702","934","896 ","4.20 %","-6.83","1094","909","3.76",
"綠能環保","6951","青新-創","一般","158599","135125","138","1149","979","908 ","7.80 %","4.87","1184","1010","4.37",
"其他","6952","大武山","一般","164838","141790","193","854","735","615 ","19.50 %","1.46","1184","1017","3.42",
"生技醫療業","6955","邦睿生技-創","一般","88137","74954","86","1025","872","851 ","2.50 %","3.45","1094","909","3.76",
"其他","6958","日盛台駿","一般","729033","605711","459","1588","1320","1125 ","17.30 %","1.13","1184","1017","3.42",
"綠能環保","6969","成信實業*-創","一般","91008","76361","108","843","707","720 ","-1.80 %","-2.15","1184","1010","4.37",
"汽車工業","6988","威力暘-創","一般","182811","157890","186","983","849","874 ","-2.90 %","0.51","1040","881","5.81",
"綠能環保","6994","富威電力","一般","59600","50962","45","1324","1132","1334 ","-15.10 %","1.42","1184","1010","4.37",
"其他電子業","7631","聚賢研發-創","一般","149486","127213","135","1107","942","960 ","-1.90 %","5.51","1687","1449","9.28",
"觀光餐旅","7705","三商餐飲","一般","1924277","1556972","5241","367","297","282 ","5.30 %","4.10","633","525","2.78",
"數位雲端","7722","LINEPAY","一般","385915","320355","217","1778","1476","1705 ","-13.40 %","10.67","1249","1055","8.69",
"汽車工業","7732","金興精密","一般","151318","121889","237","638","514","499 ","3.00 %","2.77","1040","881","5.81",
"汽車工業","7736","虎山","一般","174169","142132","280","622","508","443 ","14.70 %","7.19","1040","881","5.81",
"通信網路業","8011","台通","一般","239886","204932","274","875","748","699 ","7.00 %","2.43","1492","1062","3.74",
"半導體業","8016","矽創","一般","1056670","938940","390","2709","2408","2450 ","-1.70 %","15.42","2518","2278","19.22",
"其他電子業","8021","尖點","一般","345049","303358","360","958","843","711 ","18.60 %","1.45","1687","1449","9.28",
"半導體業","8028","昇陽半導體","一般","871805","729631","826","1055","883","818 ","7.90 %","2.85","2518","2278","19.22",
"其他","8033","雷虎","一般","56067","48249","62","904","778","824 ","-5.60 %","0.50","1184","1017","3.42",
"電子零組件業","8039","台虹","一般","971991","783226","834","1165","939","841 ","11.70 %","2.53","1162","998","6.57",
"通信網路業","8045","達運光電","一般","208953","173258","231","905","750","1083 ","-30.70 %","2.45","1492","1062","3.74",
"電子零組件業","8046","南電","一般","5614382","4781316","6149","913","778","850 ","-8.50 %","0.32","1162","998","6.57",
"電子通路業","8070","長華*","一般","241948","221004","79","3063","2798","1547 ","80.90 %","2.32","1435","1230","4.70",
"電子通路業","8072","陞泰","一般","16671","15058","12","1389","1255","941 ","33.40 %","1.25","1435","1230","4.70",
"半導體業","8081","致新","一般","962351","868239","361","2666","2405","2370 ","1.50 %","17.91","2518","2278","19.22",
"通信網路業","8101","華冠","一般","85570","73904","43","1990","1719","1121 ","53.30 %","-3.27","1492","1062","3.74",
"電子零組件業","8103","瀚荃","一般","214359","181378","159","1348","1141","1021 ","11.80 %","3.96","1162","998","6.57",
"光電業","8104","錸寶","一般","163540","138987","167","979","832","812 ","2.50 %","0.16","1189","1015","1.21",
"光電業","8105","凌巨","一般","1566796","1331039","1543","1015","863","828 ","4.20 %","0.15","1189","1015","1.21",
"半導體業","8110","華東","一般","1211072","1037400","1533","790","677","582 ","16.30 %","0.26","2518","2278","19.22",
"電子通路業","8112","至上","一般","400203","329312","207","1933","1591","2058 ","-22.70 %","3.49","1435","1230","4.70",
"電腦及週邊設備業","8114","振樺電","一般","397818","349714","334","1191","1047","703 ","48.90 %","12.55","1672","1461","6.67",
"半導體業","8131","福懋科","一般","1790574","1550355","2340","765","663","643 ","3.10 %","2.04","2518","2278","19.22",
"半導體業","8150","南茂","一般","6392019","5110771","5795","1103","882","897 ","-1.70 %","1.95","2518","2278","19.22",
"半導體業","8162","微矽電子-創","一般","416625","343252","585","712","587","521 ","12.70 %","1.28","2518","2278","19.22",
"電腦及週邊設備業","8163","達方","一般","1263581","1097456","895","1412","1226","1342 ","-8.60 %","2.22","1672","1461","6.67",
"其他電子業","8201","無敵","一般","92454","77432","84","1101","922","914 ","0.90 %","-0.88","1687","1449","9.28",
"電腦及週邊設備業","8210","勤誠","一般","672454","589282","462","1456","1276","1258 ","1.40 %","16.05","1672","1461","6.67",
"電子零組件業","8213","志超","一般","428774","365311","309","1388","1182","1465 ","-19.30 %","2.75","1162","998","6.57",
"光電業","8215","明基材","一般","2184087","1855980","1818","1201","1021","963 ","6.00 %","0.62","1189","1015","1.21",
"電機機械","8222","寶一","一般","184548","155513","233","792","667","609 ","9.50 %","1.49","1005","855","3.85",
"電子零組件業","8249","菱光","一般","193117","175355","67","2882","2617","2083 ","25.60 %","3.27","1162","998","6.57",
"半導體業","8261","富鼎","一般","239684","208570","131","1830","1592","1654 ","-3.70 %","4.80","2518","2278","19.22",
"半導體業","8271","宇瞻","一般","601745","500354","499","1206","1003","1268 ","-20.90 %","2.18","2518","2278","19.22",
"綠能環保","8341","日友","一般","407685","345982","343","1189","1009","1077 ","-6.30 %","3.69","1184","1010","4.37",
"航運業","8367","建新國際","一般","410332","341691","454","904","753","755 ","-0.30 %","3.59","1885","1501","8.85",
"電機機械","8374","羅昇","一般","138158","117417","113","1223","1039","914 ","13.70 %","0.60","1005","855","3.85",
"綠能環保","8422","可寧衛","一般","147903","129488","99","1494","1308","1215 ","7.70 %","10.70","1184","1010","4.37",
"綠能環保","8438","昶昕","一般","196537","166643","218","902","764","750 ","1.90 %","2.21","1184","1010","4.37",
"貿易百貨","8443","阿瘦","一般","292953","240218","487","602","493","511 ","-3.50 %","-0.73","865","723","3.91",
"數位雲端","8454","富邦媒","一般","3077159","2525476","3028","1016","834","816 ","2.20 %","13.69","1249","1055","8.69",
"運動休閒","8462","柏文","一般","2401915","2163030","1705","1409","1269","1186 ","7.00 %","4.77","1038","894","5.72",
"其他","8463","潤泰材","一般","389836","323749","369","1056","877","796 ","10.20 %","1.25","1184","1017","3.42",
"居家生活","8464","億豐","一般","611283","550265","253","2416","2175","1920 ","13.30 %","23.56","998","862","7.06",
"綠能環保","8473","山林水","一般","382085","310124","572","668","542","516 ","5.00 %","0.97","1184","1010","4.37",
"綠能環保","8476","台境*","一般","143815","117054","154","934","760","790 ","-3.80 %","1.62","1184","1010","4.37",
"運動休閒","8478","東哥遊艇","一般","735462","645869","751","979","860","917 ","-6.20 %","10.37","1038","894","5.72",
"其他","8481","政伸","一般","252473","216952","239","1056","908","848 ","7.10 %","3.01","1184","1017","3.42",
"數位雲端","8487","愛爾達-創","一般","242850","219296","131","1854","1674","1648 ","1.60 %","6.85","1249","1055","8.69",
"油電燃氣業","8926","台汽電","一般","246338","207135","129","1910","1606","2284 ","-29.70 %","1.85","1202","1039","0.83",
"觀光餐旅","8940","新天地","一般","388266","322331","609","638","529","546 ","-3.10 %","0.12","633","525","2.78",
"電機機械","8996","高力","一般","745288","631520","635","1174","995","1011 ","-1.60 %","6.56","1005","855","3.85",
"其他","9902","台火","一般","17603","14366","16","1100","898","734 ","22.30 %","0.58","1184","1017","3.42",
"運動休閒","9904","寶成","一般","2918881","2515898","2822","1034","892","829 ","7.60 %","5.44","1038","894","5.72",
"其他","9905","大華","一般","224756","178109","287","783","621","593 ","4.70 %","1.63","1184","1017","3.42",
"建材營造","9906","欣巴巴","一般","100815","85467","95","1061","900","970 ","-7.20 %","6.55","1282","1101","2.65",
"其他","9907","統一實","一般","1094886","927658","1116","981","831","722 ","15.10 %","0.97","1184","1017","3.42",
"油電燃氣業","9908","大台北","一般","339249","291225","234","1450","1245","1115 ","11.70 %","1.71","1202","1039","0.83",
"運動休閒","9910","豐泰","一般","4011012","3526110","2664","1506","1324","1167 ","13.50 %","5.94","1038","894","5.72",
"居家生活","9911","櫻花","一般","1106209","966762","1087","1018","889","810 ","9.80 %","5.94","998","862","7.06",
"電腦及週邊設備業","9912","偉聯","一般","60315","51084","42","1436","1216","1144 ","6.30 %","-0.98","1672","1461","6.67",
"運動休閒","9914","美利達","一般","822064","701462","1289","638","544","643 ","-15.40 %","-2.34","1038","894","5.72",
"其他","9917","中保科","一般","2586061","2183516","2504","1033","872","827 ","5.40 %","6.42","1184","1017","3.42",
"油電燃氣業","9918","欣天然","一般","222938","190057","163","1368","1166","1139 ","2.40 %","2.23","1202","1039","0.83",
"其他","9919","康那香","一般","411576","342827","549","750","624","635 ","-1.70 %","-1.89","1184","1017","3.42",
